number,value,datetime_start,datetime_complete,duration,params_atr_period,params_atr_stop_multiplier,params_atr_target_multiplier,params_ema_fast,params_ema_slow,params_min_atr_threshold,params_rsi_overbought,params_rsi_oversold,params_rsi_period,state
45,-inf,2025-11-12 21:00:31.294764,2025-11-12 21:00:33.255337,0 days 00:00:01.960573,20,1.6661694457323946,3.8589763381159363,13,57,0.45977847178176107,75.37879721674877,22.835762309631843,20,COMPLETE
46,-inf,2025-11-12 21:00:33.255337,2025-11-12 21:00:35.295072,0 days 00:00:02.039735,12,2.0674479754600976,4.099062531547844,9,50,0.6993358796577461,76.25478438207361,30.850647706302894,19,COMPLETE
47,-inf,2025-11-12 21:00:35.296073,2025-11-12 21:00:37.213100,0 days 00:00:01.917027,13,1.5935485976455155,4.992572064884565,8,54,0.4189737332968787,78.73153845837214,26.6884554033527,18,COMPLETE
48,-inf,2025-11-12 21:00:37.213100,2025-11-12 21:00:39.123315,0 days 00:00:01.910215,11,1.7006831340121311,4.2848437210529235,13,106,0.179143980477305,67.8218845272307,20.524179180361344,16,COMPLETE
49,-inf,2025-11-12 21:00:39.123315,2025-11-12 21:00:41.062130,0 days 00:00:01.938815,14,2.1121520174513417,4.742542244404455,14,118,0.11422655226596684,69.65364956730139,24.94690571612962,17,COMPLETE
50,-inf,2025-11-12 21:00:41.063130,2025-11-12 21:00:42.997830,0 days 00:00:01.934700,17,1.8949376536856277,4.512439256951669,10,61,0.343373020624158,73.67012007943147,21.854015188176806,20,COMPLETE
51,-inf,2025-11-12 21:00:42.998830,2025-11-12 21:00:45.000189,0 days 00:00:02.001359,10,2.2655883638530177,4.869297645477424,18,73,0.7443484671688267,72.022943698521,22.72423457878733,15,COMPLETE
52,-inf,2025-11-12 21:00:45.001189,2025-11-12 21:00:46.941877,0 days 00:00:01.940688,20,2.457272227880307,4.642100270401251,17,78,0.6876736903639993,74.15612491235464,34.8217041274873,18,COMPLETE
53,-inf,2025-11-12 21:00:46.942875,2025-11-12 21:00:48.875559,0 days 00:00:01.932684,18,2.3123330461709646,4.837097895230589,19,85,0.47889354296576736,74.96878395255133,23.89849439053554,12,COMPLETE
54,-inf,2025-11-12 21:00:48.875559,2025-11-12 21:00:50.855224,0 days 00:00:01.979665,16,1.9848917915698632,4.751595565607337,16,66,0.3824790429652749,79.9887666642354,21.270146432223836,19,COMPLETE
55,-inf,2025-11-12 21:00:50.856225,2025-11-12 21:00:52.781221,0 days 00:00:01.924996,12,2.4226877276461023,3.758487196296742,19,64,0.5397232805505261,72.93991584966574,20.577438954385297,17,COMPLETE
56,-inf,2025-11-12 21:00:52.782221,2025-11-12 21:00:54.782506,0 days 00:00:02.000285,14,1.537358513258278,3.9144136835463783,18,68,0.7681884795063929,76.9989854592034,23.32142313431557,16,COMPLETE
57,-inf,2025-11-12 21:00:54.783506,2025-11-12 21:00:56.715730,0 days 00:00:01.932224,11,2.243486381348106,3.6462307134440755,12,54,0.5793256112943579,70.22590699103151,24.381040156039536,18,COMPLETE
58,-inf,2025-11-12 21:00:56.716731,2025-11-12 21:00:58.706479,0 days 00:00:01.989748,15,1.622422914512174,3.2812743469380785,15,82,0.5097867138331214,71.54363058954424,22.300705922940054,19,COMPLETE
59,-inf,2025-11-12 21:00:58.707480,2025-11-12 21:01:00.617938,0 days 00:00:01.910458,17,1.5015965619464122,4.418878041681815,16,75,0.1921000816099918,73.35406167673591,27.623737616838294,17,COMPLETE
60,-inf,2025-11-12 21:01:00.618939,2025-11-12 21:01:02.550907,0 days 00:00:01.931968,10,2.17051657559032,4.647835784052571,11,72,0.3176841396380737,69.27760472043617,21.64183072043443,20,COMPLETE
61,-inf,2025-11-12 21:01:02.551905,2025-11-12 21:01:04.517918,0 days 00:00:01.966013,13,2.0246401604741138,3.4854478871124686,15,114,0.6693451761098999,67.82485590070063,20.319867361389402,12,COMPLETE
62,-inf,2025-11-12 21:01:04.517918,2025-11-12 21:01:06.418199,0 days 00:00:01.900281,12,1.8693071669144359,3.6345351312563383,14,119,0.7121962250410612,65.73516244606918,21.14522847620017,12,COMPLETE
63,-inf,2025-11-12 21:01:06.418199,2025-11-12 21:01:08.409717,0 days 00:00:01.991518,13,1.9342433617310852,3.4086873579353494,17,112,0.5994548347641661,67.2614569700165,22.499859492443285,13,COMPLETE
64,-inf,2025-11-12 21:01:08.410716,2025-11-12 21:01:10.312043,0 days 00:00:01.901327,14,1.983966586112975,4.9219795162041144,13,116,0.13877643214470936,68.53450415589806,32.69241627881102,14,COMPLETE
65,-inf,2025-11-12 21:01:10.312043,2025-11-12 21:01:12.428048,0 days 00:00:02.116005,15,1.7588297718996975,4.995126714470965,14,89,0.2554626419960858,74.28746619100642,23.321514195740924,15,COMPLETE
66,-inf,2025-11-12 21:01:12.429048,2025-11-12 21:01:14.415805,0 days 00:00:01.986757,11,1.8114990069895458,3.1748490427535243,12,103,0.43479010624835196,75.88926444542935,21.949708584009954,12,COMPLETE
